2021-01-16 19:35:26.792 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:35:26.792 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:35:26.792 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:37:46.484 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:37:46.484 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:37:46.484 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:37:46.485 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:37:46.485 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:37:46.485 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:37:46.485 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:37:46.485 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:38:26.091 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:38:26.092 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
